incident_id,fir_no,case_id,crime_type,ipc_section,bns_section,severity,bailable,ps_id,ps_name,location_id,area,city,state,latitude,longitude,incident_datetime,reported_datetime,investigating_agency,syndicate_id,syndicate_code,status,loss_or_value_inr,n_accused,source_reliability
INC000564,132/2018,CASE000085,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000125,Jwalapur Police Station,LOC000125,Jwalapur,Haridwar,Uttarakhand,29.92022,78.12587,2018-07-15T03:06,2018-07-17T21:06,Narcotics Control Bureau,,UNAFFILIATED,UNDER_INVESTIGATION,0,2,D
INC000565,826/2019,CASE000017,ILLEGAL_MINING,MMDR 21(1),-,4,1,PS000029,Rajghat Police Station,LOC000029,Rajghat,Gorakhpur,Uttar Pradesh,26.76019,83.36182,2019-12-28T01:54,2019-12-30T09:54,Central Bureau of Investigation,ORG000005,SYN-MIN,UNDER_INVESTIGATION,0,1,B
INC000566,271/2025,CASE000149,CHEATING_FRAUD,420,318(4),5,1,PS000048,Rajabazar Police Station,LOC000048,Rajabazar,Kolkata,West Bengal,22.57998,88.37543,2025-12-19T10:07,2025-12-21T05:07,Enforcement Directorate,ORG000004,SYN-HAW,UNDER_INVESTIGATION,25585795,3,C
INC000567,252/2025,CASE000026,FORGERY,465/468,336(3),4,1,PS000067,Chomu Police Station,LOC000067,Chomu,Jaipur,Rajasthan,27.16846,75.72915,2025-11-27T12:16,2025-11-27T17:16,Directorate of Revenue Intelligence,ORG000008,SYN-VEH,CONVICTED,0,4,D
INC000568,698/2021,CASE000123,KIDNAP_FOR_RANSOM,364A,140(2),9,0,PS000037,Mithanpura Police Station,LOC000037,Mithanpura,Muzaffarpur,Bihar,26.12944,85.39524,2021-04-27T16:39,2021-04-29T22:39,Border Security Force - Intel,ORG000013,SYN-KDN,UNDER_INVESTIGATION,8235528,2,C
INC000569,756/2020,CASE000146,ARMS_ACT,Arms Act 25/27,-,6,0,PS000059,Rampura Phul Police Station,LOC000059,Rampura Phul,Bathinda,Punjab,30.26925,75.24749,2020-06-18T05:49,2020-06-18T17:49,State Intelligence Department,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,2,B
INC000570,187/2025,CASE000061,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000093,Vyasarpadi Police Station,LOC000093,Vyasarpadi,Chennai,Tamil Nadu,13.12274,80.24524,2025-08-14T05:11,2025-08-16T10:11,State Intelligence Department,ORG000010,SYN-GAN,UNDER_INVESTIGATION,488693242,4,C
INC000571,049/2026,CASE000062,LAND_GRABBING,441/447,329,4,1,PS000078,Rau Police Station,LOC000078,Rau,Indore,Madhya Pradesh,22.64914,75.80858,2026-05-24T12:48,2026-05-25T21:48,Income Tax Investigation Wing,,UNAFFILIATED,ACQUITTED,0,5,A
INC000572,021/2022,CASE000045,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000092,Chintapalli Police Station,LOC000092,Chintapalli,Alluri Sitharama Raju,Andhra Pradesh,17.86088,82.34667,2022-08-26T21:19,2022-08-27T15:19,Income Tax Investigation Wing,ORG000010,SYN-GAN,CHARGESHEETED,0,3,A
INC000573,271/2026,CASE000066,CHEATING_FRAUD,420,318(4),5,1,PS000096,Ukkadam Police Station,LOC000096,Ukkadam,Coimbatore,Tamil Nadu,10.99091,76.96669,2026-04-15T06:52,2026-04-15T12:52,Central Bureau of Investigation,ORG000004,SYN-HAW,UNDER_INVESTIGATION,1363170,1,C
INC000574,691/2026,CASE000081,DACOITY,395,310(2),8,0,PS000124,Clement Town Police Station,LOC000124,Clement Town,Dehradun,Uttarakhand,30.2693,77.99884,2026-03-02T22:24,2026-03-03T10:24,Income Tax Investigation Wing,,UNAFFILIATED,UNTRACED,45975482,2,B
INC000575,622/2018,CASE000098,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000113,Paltan Bazaar Police Station,LOC000113,Paltan Bazaar,Guwahati,Assam,26.17357,91.75925,2018-05-01T05:59,2018-05-01T23:59,Anti-Terrorism Squad (ATS),ORG000015,SYN-WLD,CHARGESHEETED,385095943,2,D
INC000576,648/2018,CASE000054,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000096,Ukkadam Police Station,LOC000096,Ukkadam,Coimbatore,Tamil Nadu,10.99091,76.96669,2018-06-08T16:06,2018-06-08T18:06,Enforcement Directorate,ORG000015,SYN-WLD,UNDER_INVESTIGATION,277549185,1,B
INC000577,037/2026,CASE000049,CHEATING_FRAUD,420,318(4),5,1,PS000107,Chavakkad Police Station,LOC000107,Chavakkad,Thrissur,Kerala,10.58445,76.01633,2026-03-26T03:34,2026-03-28T12:34,Border Security Force - Intel,ORG000004,SYN-HAW,UNDER_INVESTIGATION,1123707,2,A
INC000578,355/2022,CASE000142,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000074,Kutiyana Police Station,LOC000074,Kutiyana,Porbandar,Gujarat,21.62158,69.97079,2022-02-09T08:21,2022-02-12T05:21,Directorate of Revenue Intelligence,ORG000001,SYN-EXT,UNDER_INVESTIGATION,0,1,C
INC000579,041/2025,CASE000057,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000043,Sarwan Police Station,LOC000043,Sarwan,Deoghar,Jharkhand,24.47171,86.69972,2025-07-25T18:01,2025-07-28T10:01,Border Security Force - Intel,ORG000011,SYN-PON,UNDER_INVESTIGATION,2528427068,2,C
INC000580,637/2023,CASE000094,EXTORTION,384/387,308,6,0,PS000099,KG Halli Police Station,LOC000099,KG Halli,Bengaluru,Karnataka,13.00798,77.6042,2023-03-17T13:22,2023-03-17T20:22,Anti-Terrorism Squad (ATS),ORG000001,SYN-EXT,CHARGESHEETED,11902045,5,C
INC000581,292/2023,CASE000098,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000050,Jalangi Police Station,LOC000050,Jalangi,Murshidabad,West Bengal,24.11042,88.40108,2023-08-17T08:47,2023-08-19T05:47,Anti-Terrorism Squad (ATS),ORG000015,SYN-WLD,ACQUITTED,399060761,4,C
INC000582,652/2025,CASE000055,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000084,Kukatpally Police Station,LOC000084,Kukatpally,Hyderabad,Telangana,17.48623,78.40974,2025-02-10T09:19,2025-02-12T03:19,Directorate of Revenue Intelligence,ORG000012,SYN-BET,UNTRACED,14679948,3,C
INC000583,015/2024,CASE000049,CHEATING_FRAUD,420,318(4),5,1,PS000009,Yerwada Police Station,LOC000009,Yerwada,Pune,Maharashtra,18.54781,73.88111,2024-04-18T09:00,2024-04-18T10:00,Border Security Force - Intel,ORG000004,SYN-HAW,CHARGESHEETED,40759474,4,C
INC000584,177/2025,CASE000049,CHEATING_FRAUD,420,318(4),5,1,PS000021,Sangam Vihar Police Station,LOC000021,Sangam Vihar,New Delhi,Delhi,28.48827,77.23159,2025-10-10T11:25,2025-10-12T23:25,Border Security Force - Intel,ORG000004,SYN-HAW,CHARGESHEETED,1525832,4,C
INC000585,079/2022,CASE000154,CHIT_FUND_PONZI,BUDS Act 21,318(4),6,1,PS000099,KG Halli Police Station,LOC000099,KG Halli,Bengaluru,Karnataka,13.00798,77.6042,2022-09-14T06:28,2022-09-16T01:28,Income Tax Investigation Wing,,UNAFFILIATED,ACQUITTED,2153144611,1,D
INC000586,667/2020,CASE000111,CHEATING_FRAUD,420,318(4),5,1,PS000063,Barwala Police Station,LOC000063,Barwala,Hisar,Haryana,29.36333,75.90971,2020-06-10T01:29,2020-06-11T01:29,Anti-Narcotics Cell,ORG000008,SYN-VEH,CONVICTED,1230198,1,C
INC000587,592/2022,CASE000022,ARMS_ACT,Arms Act 25/27,-,6,0,PS000048,Rajabazar Police Station,LOC000048,Rajabazar,Kolkata,West Bengal,22.57998,88.37543,2022-02-21T20:40,2022-02-22T03:40,State Police - Crime Branch,ORG000013,SYN-KDN,CHARGESHEETED,0,3,B
INC000588,204/2024,CASE000059,CHIT_FUND_PONZI,BUDS Act 21,318(4),6,1,PS000110,Jagatpur Police Station,LOC000110,Jagatpur,Cuttack,Odisha,20.51657,85.86729,2024-09-12T01:24,2024-09-13T12:24,Cyber Crime Cell,ORG000011,SYN-PON,CONVICTED,38250525,5,C
INC000589,210/2022,CASE000106,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000116,Moreh Police Station,LOC000116,Moreh,Imphal,Manipur,24.25418,94.30003,2022-03-06T01:15,2022-03-07T16:15,Anti-Narcotics Cell,ORG000015,SYN-WLD,UNTRACED,0,1,D
INC000590,605/2026,CASE000139,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000041,Khajanchi Hat Police Station,LOC000041,Khajanchi Hat,Purnia,Bihar,25.78858,87.47757,2026-04-21T07:04,2026-04-21T15:04,Anti-Terrorism Squad (ATS),ORG000013,SYN-KDN,CONVICTED,0,4,B
INC000591,847/2025,CASE000057,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000041,Khajanchi Hat Police Station,LOC000041,Khajanchi Hat,Purnia,Bihar,25.78858,87.47757,2025-05-23T12:04,2025-05-25T06:04,Border Security Force - Intel,ORG000011,SYN-PON,CHARGESHEETED,45467011,3,D
INC000592,033/2020,CASE000021,FORGERY,465/468,336(3),4,1,PS000025,Lisari Gate Police Station,LOC000025,Lisari Gate,Meerut,Uttar Pradesh,28.97425,77.70598,2020-08-23T21:10,2020-08-25T00:10,Anti-Terrorism Squad (ATS),ORG000008,SYN-VEH,CHARGESHEETED,0,1,A
INC000593,051/2023,CASE000131,KIDNAP_FOR_RANSOM,364A,140(2),9,0,PS000017,Jamia Nagar Police Station,LOC000017,Jamia Nagar,New Delhi,Delhi,28.55756,77.28271,2023-10-17T01:15,2023-10-17T04:15,Directorate of Revenue Intelligence,ORG000013,SYN-KDN,UNDER_INVESTIGATION,10544129,4,B
INC000594,620/2025,CASE000052,MURDER,302,103(1),10,0,PS000101,Ullal Police Station,LOC000101,Ullal,Mangaluru,Karnataka,12.80948,74.86499,2025-07-30T04:45,2025-08-01T23:45,Cyber Crime Cell,ORG000005,SYN-MIN,CHARGESHEETED,0,2,C
INC000595,039/2026,CASE000138,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000088,Gajuwaka Police Station,LOC000088,Gajuwaka,Visakhapatnam,Andhra Pradesh,17.67545,83.2021,2026-01-07T20:41,2026-01-10T17:41,Anti-Terrorism Squad (ATS),,UNAFFILIATED,CHARGESHEETED,403270483,3,B
INC000596,515/2020,CASE000129,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000048,Rajabazar Police Station,LOC000048,Rajabazar,Kolkata,West Bengal,22.57998,88.37543,2020-08-01T03:34,2020-08-02T21:34,Income Tax Investigation Wing,ORG000015,SYN-WLD,ACQUITTED,2325667346,5,A
INC000597,659/2025,CASE000059,FORGERY,465/468,336(3),4,1,PS000039,Mahadeva Police Station,LOC000039,Mahadeva,Siwan,Bihar,26.21306,84.36525,2025-11-01T13:42,2025-11-02T05:42,Cyber Crime Cell,ORG000011,SYN-PON,ACQUITTED,0,4,B
INC000598,882/2021,CASE000070,FORGERY,465/468,336(3),4,1,PS000101,Ullal Police Station,LOC000101,Ullal,Mangaluru,Karnataka,12.80948,74.86499,2021-09-17T13:47,2021-09-18T22:47,Narcotics Control Bureau,ORG000003,SYN-CYB,UNDER_INVESTIGATION,0,5,C
INC000599,778/2024,CASE000035,MURDER,302,103(1),10,0,PS000008,Vashi Police Station,LOC000008,Vashi,Navi Mumbai,Maharashtra,19.08218,72.99119,2024-05-03T08:54,2024-05-04T23:54,Directorate of Revenue Intelligence,ORG000001,SYN-EXT,CONVICTED,0,4,B
INC000600,105/2025,CASE000053,ATTEMPT_TO_MURDER,307,109,8,0,PS000102,Afzalpur Police Station,LOC000102,Afzalpur,Kalaburagi,Karnataka,17.20729,76.36952,2025-04-14T08:08,2025-04-15T20:08,Enforcement Directorate,ORG000005,SYN-MIN,CHARGESHEETED,0,3,A
INC000601,588/2026,CASE000020,FORGERY,465/468,336(3),4,1,PS000111,Chitrakonda Police Station,LOC000111,Chitrakonda,Malkangiri,Odisha,18.09702,82.10019,2026-03-03T03:21,2026-03-06T03:21,State Intelligence Department,ORG000011,SYN-PON,UNDER_INVESTIGATION,0,2,D
INC000602,460/2025,CASE000140,CHEATING_FRAUD,420,318(4),5,1,PS000042,Karmatanr Police Station,LOC000042,Karmatanr,Jamtara,Jharkhand,23.95479,86.79482,2025-01-11T11:32,2025-01-11T15:32,Enforcement Directorate,ORG000003,SYN-CYB,UNTRACED,2831231494,2,D
INC000603,846/2026,CASE000060,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000066,Nokha Police Station,LOC000066,Nokha,Bikaner,Rajasthan,27.56853,73.4757,2026-04-30T15:38,2026-05-02T17:38,Enforcement Directorate,ORG000012,SYN-BET,CHARGESHEETED,460314,2,C
INC000604,752/2023,CASE000103,HUMAN_TRAFFICKING,370/372,143,9,0,PS000100,Yeshwanthpur Police Station,LOC000100,Yeshwanthpur,Bengaluru,Karnataka,13.02634,77.54707,2023-06-10T17:55,2023-06-13T05:55,State Police - Crime Branch,ORG000006,SYN-TRF,UNDER_INVESTIGATION,0,1,C
INC000605,057/2025,CASE000024,KIDNAP_FOR_RANSOM,364A,140(2),9,0,PS000018,Karol Bagh Police Station,LOC000018,Karol Bagh,New Delhi,Delhi,28.64425,77.18711,2025-08-16T03:10,2025-08-16T22:10,Anti-Terrorism Squad (ATS),ORG000013,SYN-KDN,ACQUITTED,1978647,4,C
INC000606,215/2025,CASE000008,MURDER,302,103(1),10,0,PS000118,Anjuna Police Station,LOC000118,Anjuna,North Goa,Goa,15.57327,73.73249,2025-11-07T23:39,2025-11-08T17:39,Economic Offences Wing,,UNAFFILIATED,CONVICTED,0,1,C
INC000607,740/2019,CASE000022,KIDNAP_FOR_RANSOM,364A,140(2),9,0,PS000040,Barauni Police Station,LOC000040,Barauni,Begusarai,Bihar,25.42198,86.12977,2019-12-14T21:46,2019-12-15T02:46,State Police - Crime Branch,ORG000013,SYN-KDN,CHARGESHEETED,28599897,7,A
INC000608,308/2021,CASE000027,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000059,Rampura Phul Police Station,LOC000059,Rampura Phul,Bathinda,Punjab,30.26925,75.24749,2021-08-07T14:38,2021-08-10T01:38,State Police - Crime Branch,ORG000002,SYN-HER,CHARGESHEETED,0,1,B
INC000609,381/2024,CASE000035,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000076,Karelibaug Police Station,LOC000076,Karelibaug,Vadodara,Gujarat,22.32869,73.19409,2024-07-11T13:16,2024-07-13T22:16,Directorate of Revenue Intelligence,ORG000001,SYN-EXT,CONVICTED,0,3,D
INC000610,291/2026,CASE000101,FORGERY,465/468,336(3),4,1,PS000019,Najafgarh Police Station,LOC000019,Najafgarh,New Delhi,Delhi,28.61304,77.01367,2026-05-27T16:37,2026-05-30T08:37,Narcotics Control Bureau,ORG000006,SYN-TRF,UNDER_INVESTIGATION,0,1,A
INC000611,772/2026,CASE000114,ARMS_ACT,Arms Act 25/27,-,6,0,PS000018,Karol Bagh Police Station,LOC000018,Karol Bagh,New Delhi,Delhi,28.64425,77.18711,2026-06-04T17:21,2026-06-05T16:21,State Intelligence Department,ORG000002,SYN-HER,UNTRACED,0,5,A
INC000612,170/2025,CASE000074,ARMS_ACT,Arms Act 25/27,-,6,0,PS000067,Chomu Police Station,LOC000067,Chomu,Jaipur,Rajasthan,27.16846,75.72915,2025-12-31T00:19,2025-12-31T01:19,State Police - Crime Branch,ORG000014,SYN-SHK,UNTRACED,0,5,B
INC000613,540/2025,CASE000059,CHIT_FUND_PONZI,BUDS Act 21,318(4),6,1,PS000041,Khajanchi Hat Police Station,LOC000041,Khajanchi Hat,Purnia,Bihar,25.78858,87.47757,2025-06-27T23:08,2025-06-30T03:08,Cyber Crime Cell,ORG000011,SYN-PON,ACQUITTED,2612911005,2,C
INC000614,695/2026,CASE000119,ATTEMPT_TO_MURDER,307,109,8,0,PS000041,Khajanchi Hat Police Station,LOC000041,Khajanchi Hat,Purnia,Bihar,25.78858,87.47757,2026-05-01T22:07,2026-05-02T23:07,Economic Offences Wing,ORG000005,SYN-MIN,UNDER_INVESTIGATION,0,4,A
INC000615,775/2024,CASE000108,ATTEMPT_TO_MURDER,307,109,8,0,PS000021,Sangam Vihar Police Station,LOC000021,Sangam Vihar,New Delhi,Delhi,28.48827,77.23159,2024-08-30T04:41,2024-08-31T03:41,Anti-Terrorism Squad (ATS),ORG000001,SYN-EXT,UNDER_INVESTIGATION,0,2,A
INC000616,763/2024,CASE000057,FORGERY,465/468,336(3),4,1,PS000113,Paltan Bazaar Police Station,LOC000113,Paltan Bazaar,Guwahati,Assam,26.17357,91.75925,2024-09-15T18:48,2024-09-15T19:48,Border Security Force - Intel,ORG000011,SYN-PON,UNDER_INVESTIGATION,0,2,A
INC000617,878/2023,CASE000053,EXTORTION,384/387,308,6,0,PS000100,Yeshwanthpur Police Station,LOC000100,Yeshwanthpur,Bengaluru,Karnataka,13.02634,77.54707,2023-06-07T21:55,2023-06-10T13:55,Enforcement Directorate,ORG000005,SYN-MIN,UNDER_INVESTIGATION,24420072,2,A
INC000618,809/2020,CASE000071,LAND_GRABBING,441/447,329,4,1,PS000034,Line Bazaar Police Station,LOC000034,Line Bazaar,Jaunpur,Uttar Pradesh,25.75361,82.67229,2020-10-24T09:16,2020-10-26T08:16,Special Task Force (STF),,UNAFFILIATED,UNDER_INVESTIGATION,0,2,B
INC000619,717/2024,CASE000099,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000066,Nokha Police Station,LOC000066,Nokha,Bikaner,Rajasthan,27.56853,73.4757,2024-01-09T13:23,2024-01-10T20:23,Central Bureau of Investigation,ORG000002,SYN-HER,UNDER_INVESTIGATION,728084781,7,A
INC000620,818/2021,CASE000054,FORGERY,465/468,336(3),4,1,PS000048,Rajabazar Police Station,LOC000048,Rajabazar,Kolkata,West Bengal,22.57998,88.37543,2021-04-04T16:36,2021-04-06T04:36,Enforcement Directorate,ORG000015,SYN-WLD,CHARGESHEETED,0,2,A
INC000621,159/2025,CASE000129,FORGERY,465/468,336(3),4,1,PS000017,Jamia Nagar Police Station,LOC000017,Jamia Nagar,New Delhi,Delhi,28.55756,77.28271,2025-08-01T16:40,2025-08-03T02:40,Income Tax Investigation Wing,ORG000015,SYN-WLD,CONVICTED,0,1,A
INC000622,418/2023,CASE000142,LAND_GRABBING,441/447,329,4,1,PS000017,Jamia Nagar Police Station,LOC000017,Jamia Nagar,New Delhi,Delhi,28.55756,77.28271,2023-07-21T12:56,2023-07-22T06:56,Directorate of Revenue Intelligence,ORG000001,SYN-EXT,CONVICTED,0,7,A
INC000623,092/2023,CASE000106,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000081,Mehgaon Police Station,LOC000081,Mehgaon,Bhind,Madhya Pradesh,26.49265,78.62698,2023-10-23T12:00,2023-10-25T11:00,Anti-Narcotics Cell,ORG000015,SYN-WLD,CONVICTED,14542778,1,C
INC000624,299/2024,CASE000034,EXTORTION,384/387,308,6,0,PS000074,Kutiyana Police Station,LOC000074,Kutiyana,Porbandar,Gujarat,21.62158,69.97079,2024-10-16T05:39,2024-10-18T21:39,Enforcement Directorate,ORG000012,SYN-BET,UNDER_INVESTIGATION,26800497,2,C
INC000625,366/2018,CASE000098,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000116,Moreh Police Station,LOC000116,Moreh,Imphal,Manipur,24.25418,94.30003,2018-07-14T17:08,2018-07-15T05:08,Anti-Terrorism Squad (ATS),ORG000015,SYN-WLD,UNDER_INVESTIGATION,0,3,C
INC000626,896/2023,CASE000093,FORGERY,465/468,336(3),4,1,PS000062,Gohana Police Station,LOC000062,Gohana,Sonipat,Haryana,29.14638,76.70853,2023-12-05T09:29,2023-12-06T15:29,Narcotics Control Bureau,ORG000006,SYN-TRF,UNDER_INVESTIGATION,0,4,C
INC000627,280/2024,CASE000043,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000070,Chohtan Police Station,LOC000070,Chohtan,Barmer,Rajasthan,25.48114,71.04168,2024-10-07T15:05,2024-10-07T18:05,Narcotics Control Bureau,ORG000014,SYN-SHK,CHARGESHEETED,0,5,B
INC000628,423/2025,CASE000102,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000080,Morar Police Station,LOC000080,Morar,Gwalior,Madhya Pradesh,26.22147,78.20426,2025-02-07T09:54,2025-02-09T03:54,Anti-Terrorism Squad (ATS),ORG000015,SYN-WLD,CONVICTED,0,2,B
INC000629,853/2023,CASE000143,NDPS_POSSESSION,NDPS 22(b),-,5,0,PS000018,Karol Bagh Police Station,LOC000018,Karol Bagh,New Delhi,Delhi,28.64425,77.18711,2023-07-11T16:45,2023-07-12T03:45,Special Task Force (STF),ORG000002,SYN-HER,CONVICTED,0,5,D
INC000630,180/2021,CASE000069,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000072,Varachha Police Station,LOC000072,Varachha,Surat,Gujarat,21.19637,72.86136,2021-11-09T02:05,2021-11-11T14:05,Income Tax Investigation Wing,ORG000012,SYN-BET,UNTRACED,1906630,1,C
INC000631,536/2025,CASE000094,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000009,Yerwada Police Station,LOC000009,Yerwada,Pune,Maharashtra,18.54781,73.88111,2025-11-28T14:32,2025-11-30T11:32,Anti-Terrorism Squad (ATS),ORG000001,SYN-EXT,UNTRACED,0,5,A
INC000632,199/2025,CASE000072,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000056,Jamalpur Police Station,LOC000056,Jamalpur,Ludhiana,Punjab,30.91108,75.85307,2025-03-10T13:08,2025-03-12T12:08,Income Tax Investigation Wing,ORG000002,SYN-HER,UNTRACED,564352412,3,D
INC000633,112/2026,CASE000133,FORGERY,465/468,336(3),4,1,PS000018,Karol Bagh Police Station,LOC000018,Karol Bagh,New Delhi,Delhi,28.64425,77.18711,2026-02-16T13:22,2026-02-17T05:22,Economic Offences Wing,ORG000006,SYN-TRF,CHARGESHEETED,0,2,D
INC000634,079/2024,CASE000068,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000048,Rajabazar Police Station,LOC000048,Rajabazar,Kolkata,West Bengal,22.57998,88.37543,2024-02-26T07:15,2024-02-27T09:15,Directorate of Revenue Intelligence,ORG000003,SYN-CYB,UNDER_INVESTIGATION,2378244102,4,B
INC000635,818/2026,CASE000096,FORGERY,465/468,336(3),4,1,PS000113,Paltan Bazaar Police Station,LOC000113,Paltan Bazaar,Guwahati,Assam,26.17357,91.75925,2026-03-18T09:35,2026-03-20T16:35,Economic Offences Wing,ORG000015,SYN-WLD,CHARGESHEETED,0,4,C
INC000636,896/2026,CASE000030,EXTORTION,384/387,308,6,0,PS000065,Osian Police Station,LOC000065,Osian,Jodhpur,Rajasthan,26.71758,72.91971,2026-02-02T00:05,2026-02-05T00:05,State Intelligence Department,ORG000012,SYN-BET,UNDER_INVESTIGATION,857388,3,D
INC000637,558/2026,CASE000061,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000099,KG Halli Police Station,LOC000099,KG Halli,Bengaluru,Karnataka,13.00798,77.6042,2026-05-25T23:34,2026-05-27T12:34,State Intelligence Department,ORG000010,SYN-GAN,UNDER_INVESTIGATION,173036973,4,A
INC000638,631/2022,CASE000085,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000052,Matigara Police Station,LOC000052,Matigara,Siliguri,West Bengal,26.72719,88.37142,2022-11-30T21:43,2022-12-02T08:43,Narcotics Control Bureau,,UNAFFILIATED,ACQUITTED,0,2,B
INC000639,753/2020,CASE000021,FORGERY,465/468,336(3),4,1,PS000016,Seelampur Police Station,LOC000016,Seelampur,New Delhi,Delhi,28.67711,77.27533,2020-07-25T05:26,2020-07-25T22:26,Anti-Terrorism Squad (ATS),ORG000008,SYN-VEH,UNDER_INVESTIGATION,0,5,A
INC000640,268/2024,CASE000138,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000077,Bairagarh Police Station,LOC000077,Bairagarh,Bhopal,Madhya Pradesh,23.27477,77.32792,2024-09-15T19:06,2024-09-18T13:06,Anti-Terrorism Squad (ATS),,UNAFFILIATED,CHARGESHEETED,780186509,1,D
INC000641,640/2022,CASE000070,CYBER_FRAUD,IT Act 66C/66D,319(2),5,1,PS000042,Karmatanr Police Station,LOC000042,Karmatanr,Jamtara,Jharkhand,23.95479,86.79482,2022-10-09T02:48,2022-10-11T14:48,Narcotics Control Bureau,ORG000003,SYN-CYB,UNDER_INVESTIGATION,32314163,3,A
INC000642,359/2024,CASE000061,ARMS_ACT,Arms Act 25/27,-,6,0,PS000087,Bodhan Police Station,LOC000087,Bodhan,Nizamabad,Telangana,18.66779,77.89485,2024-03-21T07:53,2024-03-21T23:53,State Intelligence Department,ORG000010,SYN-GAN,UNDER_INVESTIGATION,0,3,D
INC000643,781/2023,CASE000053,RIOTING,147/148,191(2),4,1,PS000069,Ramgarh Police Station,LOC000069,Ramgarh,Alwar,Rajasthan,27.52158,76.62084,2023-09-25T13:05,2023-09-28T06:05,Enforcement Directorate,ORG000005,SYN-MIN,UNDER_INVESTIGATION,0,4,D
INC000644,430/2022,CASE000009,MURDER,302,103(1),10,0,PS000046,Bengabad Police Station,LOC000046,Bengabad,Giridih,Jharkhand,24.1853,86.30745,2022-10-18T16:41,2022-10-19T15:41,Enforcement Directorate,ORG000007,SYN-ARM,UNDER_INVESTIGATION,0,2,B
INC000645,682/2023,CASE000058,FORGERY,465/468,336(3),4,1,PS000021,Sangam Vihar Police Station,LOC000021,Sangam Vihar,New Delhi,Delhi,28.48827,77.23159,2023-01-04T16:18,2023-01-06T18:18,Economic Offences Wing,ORG000006,SYN-TRF,UNDER_INVESTIGATION,0,1,D
INC000646,020/2024,CASE000113,CYBER_FRAUD,IT Act 66C/66D,319(2),5,1,PS000042,Karmatanr Police Station,LOC000042,Karmatanr,Jamtara,Jharkhand,23.95479,86.79482,2024-07-26T20:51,2024-07-29T01:51,Income Tax Investigation Wing,,UNAFFILIATED,UNDER_INVESTIGATION,1402046089,3,D
INC000647,593/2020,CASE000071,LAND_GRABBING,441/447,329,4,1,PS000020,Nangloi Police Station,LOC000020,Nangloi,New Delhi,Delhi,28.68418,77.06042,2020-12-27T20:28,2020-12-30T06:28,Special Task Force (STF),,UNAFFILIATED,UNDER_INVESTIGATION,0,4,B
INC000648,533/2021,CASE000002,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000022,Paharganj Police Station,LOC000022,Paharganj,New Delhi,Delhi,28.64769,77.22086,2021-11-05T16:27,2021-11-08T13:27,Cyber Crime Cell,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,3,B
INC000649,226/2026,CASE000119,MURDER,302,103(1),10,0,PS000069,Ramgarh Police Station,LOC000069,Ramgarh,Alwar,Rajasthan,27.52158,76.62084,2026-05-20T11:33,2026-05-21T23:33,Economic Offences Wing,ORG000005,SYN-MIN,CHARGESHEETED,0,2,D
INC000650,064/2019,CASE000136,NDPS_POSSESSION,NDPS 22(b),-,5,0,PS000070,Chohtan Police Station,LOC000070,Chohtan,Barmer,Rajasthan,25.48114,71.04168,2019-07-16T23:56,2019-07-19T14:56,Anti-Narcotics Cell,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,2,B
INC000651,053/2025,CASE000019,ARMS_ACT,Arms Act 25/27,-,6,0,PS000040,Barauni Police Station,LOC000040,Barauni,Begusarai,Bihar,25.42198,86.12977,2025-09-30T16:23,2025-10-03T07:23,Anti-Terrorism Squad (ATS),ORG000013,SYN-KDN,UNDER_INVESTIGATION,0,7,C
