person_id,phone_id,usage_type,from_date,to_date,confidence
P000804,PH002201,USED_NOT_REGISTERED,2025-04-08,,0.95
P000805,PH002202,REGISTERED,2020-05-22,,0.98
P000805,PH002203,REGISTERED,2024-11-07,,0.87
P000805,PH002204,USED_NOT_REGISTERED,2020-07-08,2020-08-04,0.85
P000806,PH002205,REGISTERED,2023-08-11,,0.96
P000807,PH002206,REGISTERED,2020-01-10,,0.74
P000807,PH002207,REGISTERED,2024-04-01,,0.96
P000807,PH002208,REGISTERED,2024-04-20,,0.92
P000807,PH002209,REGISTERED,2023-03-21,,0.81
P000807,PH002210,USED_NOT_REGISTERED,2024-12-12,,0.93
P000807,PH002211,REGISTERED,2024-02-06,,0.84
P000808,PH002212,REGISTERED,2023-01-22,,0.88
P000808,PH002213,USED_NOT_REGISTERED,2019-09-05,2020-07-11,0.77
P000808,PH002214,REGISTERED,2024-03-11,,0.91
P000809,PH002215,REGISTERED,2025-08-23,,0.86
P000809,PH002216,USED_NOT_REGISTERED,2019-06-27,2020-02-27,0.82
P000809,PH002217,REGISTERED,2023-10-25,,0.86
P000809,PH002218,USED_NOT_REGISTERED,2018-11-29,2019-05-30,0.9
P000810,PH002219,REGISTERED,2019-08-28,,0.81
P000810,PH002220,REGISTERED,2022-01-29,,0.93
P000811,PH002221,REGISTERED,2020-10-06,,0.98
P000812,PH002222,REGISTERED,2018-01-02,,0.83
P000812,PH002223,REGISTERED,2019-04-04,,0.8
P000812,PH002224,USED_NOT_REGISTERED,2026-02-01,,0.96
P000812,PH002225,USED_NOT_REGISTERED,2023-11-29,2024-09-11,0.98
P000813,PH002226,REGISTERED,2023-02-07,,0.92
P000813,PH002227,USED_NOT_REGISTERED,2020-07-23,2021-07-07,0.88
P000813,PH002228,USED_NOT_REGISTERED,2026-03-24,,0.98
P000814,PH002229,REGISTERED,2022-03-07,,0.98
P000814,PH002230,USED_NOT_REGISTERED,2018-08-17,2019-06-09,0.95
P000815,PH002231,REGISTERED,2019-06-01,,0.93
P000815,PH002232,USED_NOT_REGISTERED,2025-02-26,2025-06-19,0.97
P000815,PH002233,USED_NOT_REGISTERED,2020-02-07,2020-09-25,0.81
P000815,PH002234,REGISTERED,2024-03-08,,0.87
P000815,PH002235,REGISTERED,2019-06-02,,0.93
P000816,PH002236,REGISTERED,2022-10-07,,0.87
P000816,PH002237,USED_NOT_REGISTERED,2021-06-11,,0.84
P000816,PH002238,USED_NOT_REGISTERED,2025-01-23,,0.82
P000817,PH002239,REGISTERED,2024-12-10,,0.81
P000817,PH002240,REGISTERED,2020-07-31,,0.97
P000818,PH002241,REGISTERED,2018-04-04,,0.99
P000818,PH002242,REGISTERED,2024-06-30,,0.96
P000819,PH002243,REGISTERED,2019-11-13,,0.86
P000819,PH002244,USED_NOT_REGISTERED,2020-01-23,2020-04-14,0.78
P000819,PH002245,USED_NOT_REGISTERED,2022-02-23,,0.84
P000819,PH002246,USED_NOT_REGISTERED,2022-12-01,2023-03-02,0.83
P000820,PH002247,REGISTERED,2020-11-18,,0.82
P000820,PH002248,REGISTERED,2020-11-27,,0.91
P000820,PH002249,USED_NOT_REGISTERED,2019-01-18,2020-01-31,0.84
P000821,PH002250,REGISTERED,2022-01-07,,0.76
P000821,PH002251,USED_NOT_REGISTERED,2025-12-26,,0.91
P000821,PH002252,REGISTERED,2023-11-21,,0.94
P000821,PH002253,REGISTERED,2019-05-17,,0.8
P000821,PH002254,REGISTERED,2018-03-11,,0.9
P000822,PH002255,REGISTERED,2022-05-29,,0.98
P000822,PH002256,USED_NOT_REGISTERED,2018-04-30,,0.8
P000822,PH002257,USED_NOT_REGISTERED,2018-06-01,2018-07-18,0.76
P000822,PH002258,REGISTERED,2023-11-30,,0.89
P000822,PH002259,USED_NOT_REGISTERED,2018-02-15,2018-12-14,0.78
P000823,PH002260,REGISTERED,2020-09-21,,0.98
P000823,PH002261,USED_NOT_REGISTERED,2023-12-27,,0.92
P000823,PH002262,USED_NOT_REGISTERED,2018-08-13,2018-11-08,0.89
P000824,PH002263,REGISTERED,2024-02-10,,0.99
P000824,PH002264,USED_NOT_REGISTERED,2025-06-30,2025-12-19,0.85
P000824,PH002265,USED_NOT_REGISTERED,2019-05-08,,0.75
P000824,PH002266,REGISTERED,2022-01-22,,0.96
P000825,PH002267,REGISTERED,2019-12-19,,0.78
P000825,PH002268,USED_NOT_REGISTERED,2025-12-17,,0.76
P000825,PH002269,REGISTERED,2019-11-11,,0.83
P000826,PH002270,REGISTERED,2018-02-18,,0.81
P000826,PH002271,USED_NOT_REGISTERED,2018-06-06,2019-03-05,0.9
P000826,PH002272,REGISTERED,2018-11-09,,0.75
P000827,PH002273,REGISTERED,2022-11-02,,0.77
P000827,PH002274,REGISTERED,2019-06-11,,0.87
P000828,PH002275,REGISTERED,2023-03-31,,0.81
P000828,PH002276,REGISTERED,2023-01-13,,0.74
P000828,PH002277,USED_NOT_REGISTERED,2019-03-01,2019-07-22,0.78
P000829,PH002278,REGISTERED,2026-03-18,,0.73
P000829,PH002279,USED_NOT_REGISTERED,2019-08-19,,0.93
P000829,PH002280,USED_NOT_REGISTERED,2019-12-07,2020-06-18,0.95
P000829,PH002281,REGISTERED,2026-01-30,,0.88
P000830,PH002282,REGISTERED,2019-07-10,,0.74
P000830,PH002283,REGISTERED,2019-09-14,,0.91
P000830,PH002284,REGISTERED,2020-09-29,,0.73
P000830,PH002285,REGISTERED,2026-02-22,,0.94
P000830,PH002286,USED_NOT_REGISTERED,2025-12-07,2026-05-14,0.83
P000830,PH002287,REGISTERED,2026-02-13,,0.89
P000831,PH002288,REGISTERED,2023-09-11,,0.79
P000832,PH002289,REGISTERED,2023-02-07,,0.83
P000832,PH002290,REGISTERED,2022-09-11,,0.96
P000833,PH002291,REGISTERED,2018-11-06,,0.83
P000833,PH002292,REGISTERED,2021-08-20,,0.94
P000833,PH002293,REGISTERED,2024-04-01,,0.98
P000833,PH002294,REGISTERED,2023-11-14,,0.9
P000833,PH002295,USED_NOT_REGISTERED,2023-10-01,2023-10-27,0.95
P000834,PH002296,REGISTERED,2022-05-08,,0.92
P000834,PH002297,REGISTERED,2020-08-16,,0.75
P000834,PH002298,USED_NOT_REGISTERED,2020-12-11,2021-03-08,0.98
P000834,PH002299,USED_NOT_REGISTERED,2018-11-30,2018-12-30,0.89
P000834,PH002300,USED_NOT_REGISTERED,2024-10-26,,0.86
P000835,PH002301,REGISTERED,2024-04-27,,0.97
P000835,PH002302,USED_NOT_REGISTERED,2026-04-24,2026-12-18,0.9
P000835,PH002303,REGISTERED,2019-04-22,,0.8
P000835,PH002304,REGISTERED,2018-07-28,,0.81
P000835,PH002305,USED_NOT_REGISTERED,2022-02-13,,0.82
P000836,PH002306,REGISTERED,2023-04-11,,0.9
P000837,PH002307,REGISTERED,2019-06-19,,0.78
P000837,PH002308,REGISTERED,2020-07-19,,0.96
P000838,PH002309,REGISTERED,2024-04-02,,0.96
P000838,PH002310,REGISTERED,2018-08-01,,0.83
P000839,PH002311,REGISTERED,2023-04-27,,0.83
P000839,PH002312,REGISTERED,2018-07-22,,0.74
P000839,PH002313,USED_NOT_REGISTERED,2025-08-17,2026-01-10,0.76
P000840,PH002314,REGISTERED,2025-10-28,,0.84
P000840,PH002315,USED_NOT_REGISTERED,2021-03-27,2022-01-18,0.76
P000840,PH002316,REGISTERED,2020-03-15,,0.95
P000840,PH002317,USED_NOT_REGISTERED,2021-11-25,,0.83
P000841,PH002318,REGISTERED,2020-09-02,,0.85
P000841,PH002319,REGISTERED,2021-03-02,,0.9
P000841,PH002320,REGISTERED,2022-04-23,,0.94
P000841,PH002321,USED_NOT_REGISTERED,2026-01-08,,0.87
P000842,PH002322,REGISTERED,2020-08-26,,0.75
P000842,PH002323,USED_NOT_REGISTERED,2021-09-22,,0.8
P000843,PH002324,REGISTERED,2023-04-06,,0.73
P000843,PH002325,REGISTERED,2021-04-17,,0.85
P000843,PH002326,USED_NOT_REGISTERED,2018-07-05,2019-07-13,0.86
P000843,PH002327,USED_NOT_REGISTERED,2022-12-08,,0.93
P000843,PH002328,USED_NOT_REGISTERED,2020-06-23,,0.8
P000844,PH002329,REGISTERED,2023-07-11,,0.76
P000844,PH002330,REGISTERED,2023-06-17,,0.76
P000844,PH002331,USED_NOT_REGISTERED,2023-03-18,2023-04-27,0.86
P000844,PH002332,USED_NOT_REGISTERED,2020-12-06,2021-01-03,0.72
P000845,PH002333,REGISTERED,2025-04-27,,0.98
P000845,PH002334,REGISTERED,2020-03-03,,0.78
P000846,PH002335,REGISTERED,2020-11-24,,0.91
P000846,PH002336,USED_NOT_REGISTERED,2018-05-11,2019-03-30,0.82
P000846,PH002337,REGISTERED,2023-02-09,,0.84
P000846,PH002338,REGISTERED,2024-10-02,,0.92
P000847,PH002339,REGISTERED,2022-07-05,,0.98
P000847,PH002340,USED_NOT_REGISTERED,2025-02-02,2025-07-13,0.72
P000847,PH002341,REGISTERED,2021-02-25,,0.76
P000847,PH002342,USED_NOT_REGISTERED,2024-10-21,2025-05-28,0.96
P000848,PH002343,REGISTERED,2020-07-04,,0.73
P000848,PH002344,USED_NOT_REGISTERED,2025-12-30,2026-11-29,0.72
P000848,PH002345,USED_NOT_REGISTERED,2023-04-14,,0.83
P000849,PH002346,REGISTERED,2019-01-15,,0.81
P000850,PH002347,REGISTERED,2024-08-24,,0.97
P000850,PH002348,REGISTERED,2019-12-21,,0.93
P000850,PH002349,USED_NOT_REGISTERED,2021-05-05,2022-01-23,0.73
P000850,PH002350,REGISTERED,2023-09-02,,0.91
P000851,PH002351,REGISTERED,2024-01-08,,0.8
P000851,PH002352,REGISTERED,2020-04-05,,0.78
P000851,PH002353,REGISTERED,2026-03-15,,0.9
P000852,PH002354,REGISTERED,2020-05-28,,0.8
P000852,PH002355,REGISTERED,2020-04-25,,0.87
P000852,PH002356,USED_NOT_REGISTERED,2021-12-24,,0.74
P000852,PH002357,USED_NOT_REGISTERED,2026-05-22,,0.72
P000853,PH002358,REGISTERED,2021-03-06,,0.74
P000853,PH002359,USED_NOT_REGISTERED,2022-05-07,,0.89
P000853,PH002360,USED_NOT_REGISTERED,2025-06-09,,0.94
P000853,PH002361,REGISTERED,2025-06-02,,0.74
P000854,PH002362,REGISTERED,2019-12-28,,0.85
P000854,PH002363,USED_NOT_REGISTERED,2018-08-27,,0.8
P000854,PH002364,REGISTERED,2021-08-07,,0.86
P000855,PH002365,REGISTERED,2021-02-26,,0.82
P000855,PH002366,REGISTERED,2021-05-17,,0.87
P000855,PH002367,REGISTERED,2022-01-01,,0.83
P000855,PH002368,USED_NOT_REGISTERED,2025-04-02,,0.82
P000856,PH002369,REGISTERED,2019-04-27,,0.76
P000857,PH002370,REGISTERED,2018-03-01,,0.78
P000858,PH002371,REGISTERED,2024-10-11,,0.9
P000858,PH002372,REGISTERED,2024-08-23,,0.82
P000859,PH002373,REGISTERED,2026-06-04,,0.82
P000859,PH002374,REGISTERED,2025-01-20,,0.76
P000859,PH002375,USED_NOT_REGISTERED,2022-03-21,,0.94
P000859,PH002376,REGISTERED,2018-06-28,,0.73
P000859,PH002377,USED_NOT_REGISTERED,2024-04-01,2024-10-23,0.9
P000860,PH002378,REGISTERED,2021-04-18,,0.98
P000860,PH002379,REGISTERED,2021-09-28,,0.95
P000860,PH002380,USED_NOT_REGISTERED,2021-01-20,,0.8
P000860,PH002381,USED_NOT_REGISTERED,2023-08-26,,0.73
P000861,PH002382,REGISTERED,2021-05-27,,0.74
P000862,PH002383,REGISTERED,2021-12-03,,0.96
P000862,PH002384,USED_NOT_REGISTERED,2022-10-09,,0.93
P000863,PH002385,REGISTERED,2026-05-18,,0.88
P000863,PH002386,REGISTERED,2024-04-30,,0.91
P000863,PH002387,USED_NOT_REGISTERED,2020-04-15,,0.8
P000863,PH002388,USED_NOT_REGISTERED,2021-06-08,2022-07-03,0.8
P000864,PH002389,REGISTERED,2020-03-28,,0.88
P000865,PH002390,REGISTERED,2024-10-14,,0.84
P000865,PH002391,USED_NOT_REGISTERED,2024-10-09,2024-11-27,0.8
P000865,PH002392,USED_NOT_REGISTERED,2025-10-03,2025-11-19,0.98
P000866,PH002393,REGISTERED,2021-08-21,,0.92
P000866,PH002394,REGISTERED,2021-11-01,,0.93
P000867,PH002395,REGISTERED,2021-12-13,,0.74
P000867,PH002396,REGISTERED,2019-01-31,,0.8
P000867,PH002397,USED_NOT_REGISTERED,2018-01-15,2018-05-29,0.85
P000867,PH002398,USED_NOT_REGISTERED,2020-11-25,,0.8
P000868,PH002399,REGISTERED,2018-10-29,,0.73
P000868,PH002400,REGISTERED,2023-07-23,,0.85
P000868,PH002401,USED_NOT_REGISTERED,2018-01-21,,0.98
P000869,PH002402,REGISTERED,2018-04-01,,0.81
P000869,PH002403,USED_NOT_REGISTERED,2019-02-25,2020-03-18,0.94
P000869,PH002404,REGISTERED,2019-01-30,,0.78
P000869,PH002405,USED_NOT_REGISTERED,2022-02-13,,0.91
P000870,PH002406,REGISTERED,2024-06-04,,0.72
P000871,PH002407,REGISTERED,2022-01-20,,0.93
P000872,PH002408,REGISTERED,2022-05-08,,0.99
P000872,PH002409,USED_NOT_REGISTERED,2019-09-16,2020-09-10,0.72
P000872,PH002410,USED_NOT_REGISTERED,2021-09-30,,0.97
P000873,PH002411,REGISTERED,2018-03-28,,0.75
P000873,PH002412,REGISTERED,2021-01-08,,0.8
P000874,PH002413,REGISTERED,2020-01-01,,0.84
P000875,PH002414,REGISTERED,2018-03-15,,0.72
P000875,PH002415,USED_NOT_REGISTERED,2024-12-18,2025-06-24,0.8
P000876,PH002416,REGISTERED,2020-05-14,,0.73
P000876,PH002417,USED_NOT_REGISTERED,2022-05-27,,0.72
P000876,PH002418,REGISTERED,2024-08-18,,0.95
P000876,PH002419,REGISTERED,2019-02-20,,0.83
P000877,PH002420,REGISTERED,2022-09-05,,0.99
P000878,PH002421,REGISTERED,2021-12-21,,0.75
P000878,PH002422,USED_NOT_REGISTERED,2020-03-17,,0.88
P000878,PH002423,USED_NOT_REGISTERED,2022-05-21,2023-03-09,0.84
P000878,PH002424,USED_NOT_REGISTERED,2021-08-24,2022-08-13,0.86
P000879,PH002425,REGISTERED,2018-03-09,,0.97
P000879,PH002426,USED_NOT_REGISTERED,2021-01-27,2021-11-04,0.79
P000879,PH002427,USED_NOT_REGISTERED,2018-01-07,2018-10-03,0.73
P000879,PH002428,REGISTERED,2026-05-16,,0.79
P000879,PH002429,REGISTERED,2018-05-12,,0.95
P000880,PH002430,REGISTERED,2025-10-07,,0.92
P000880,PH002431,USED_NOT_REGISTERED,2021-10-31,2022-06-29,0.73
P000880,PH002432,USED_NOT_REGISTERED,2022-01-24,2022-09-05,0.79
P000880,PH002433,USED_NOT_REGISTERED,2018-04-01,2019-02-09,0.96
P000881,PH002434,REGISTERED,2024-05-08,,0.74
P000881,PH002435,USED_NOT_REGISTERED,2021-07-23,2022-06-03,0.74
P000881,PH002436,USED_NOT_REGISTERED,2024-01-23,,0.96
P000881,PH002437,USED_NOT_REGISTERED,2020-06-16,2021-01-18,0.82
P000882,PH002438,REGISTERED,2018-10-07,,0.99
P000883,PH002439,REGISTERED,2022-07-19,,0.81
P000883,PH002440,USED_NOT_REGISTERED,2023-12-31,2024-03-03,0.92
P000884,PH002441,REGISTERED,2023-09-07,,0.9
P000884,PH002442,USED_NOT_REGISTERED,2019-11-18,,0.73
P000884,PH002443,USED_NOT_REGISTERED,2022-06-23,,0.75
P000885,PH002444,REGISTERED,2026-03-27,,0.75
P000885,PH002445,REGISTERED,2025-12-06,,0.89
P000885,PH002446,USED_NOT_REGISTERED,2024-03-10,,0.86
P000886,PH002447,REGISTERED,2025-12-12,,0.75
P000886,PH002448,REGISTERED,2019-12-08,,0.73
P000886,PH002449,REGISTERED,2018-08-06,,0.9
P000887,PH002450,REGISTERED,2020-01-28,,0.78
P000887,PH002451,USED_NOT_REGISTERED,2021-03-26,,0.94
P000887,PH002452,REGISTERED,2019-07-25,,0.79
P000887,PH002453,USED_NOT_REGISTERED,2021-06-15,2021-10-01,0.79
P000888,PH002454,REGISTERED,2025-03-03,,0.98
P000888,PH002455,USED_NOT_REGISTERED,2020-07-28,,0.87
P000888,PH002456,USED_NOT_REGISTERED,2020-02-23,,0.74
P000888,PH002457,REGISTERED,2019-11-30,,0.8
P000889,PH002458,REGISTERED,2024-04-21,,0.9
P000889,PH002459,USED_NOT_REGISTERED,2024-06-21,,0.96
P000890,PH002460,REGISTERED,2020-04-14,,0.76
P000890,PH002461,REGISTERED,2023-08-14,,0.73
P000891,PH002462,REGISTERED,2022-06-25,,0.95
P000891,PH002463,REGISTERED,2019-09-24,,0.92
P000891,PH002464,REGISTERED,2025-09-04,,0.94
P000891,PH002465,REGISTERED,2018-06-26,,0.77
P000892,PH002466,REGISTERED,2023-06-21,,0.95
P000892,PH002467,REGISTERED,2022-09-27,,0.83
P000892,PH002468,REGISTERED,2023-08-02,,0.88
P000892,PH002469,REGISTERED,2023-04-15,,0.88
P000893,PH002470,REGISTERED,2025-07-24,,0.98
P000893,PH002471,REGISTERED,2023-04-18,,0.96
P000893,PH002472,REGISTERED,2024-05-03,,0.77
P000894,PH002473,REGISTERED,2021-10-06,,0.79
P000894,PH002474,USED_NOT_REGISTERED,2024-09-03,2025-02-09,0.8
P000894,PH002475,USED_NOT_REGISTERED,2025-07-10,2026-02-17,0.77
P000895,PH002476,REGISTERED,2019-11-30,,0.73
P000895,PH002477,USED_NOT_REGISTERED,2019-06-25,,0.82
P000896,PH002478,REGISTERED,2026-01-06,,0.99
P000896,PH002479,USED_NOT_REGISTERED,2025-04-25,2026-03-16,0.84
P000896,PH002480,REGISTERED,2018-11-19,,0.84
P000897,PH002481,REGISTERED,2026-02-21,,0.99
P000897,PH002482,USED_NOT_REGISTERED,2022-11-02,,0.79
P000898,PH002483,REGISTERED,2023-01-08,,0.92
P000898,PH002484,REGISTERED,2021-02-14,,0.8
P000898,PH002485,USED_NOT_REGISTERED,2018-06-13,,0.86
P000898,PH002486,USED_NOT_REGISTERED,2018-12-04,,0.78
P000899,PH002487,REGISTERED,2022-05-05,,0.78
P000899,PH002488,REGISTERED,2021-06-06,,0.73
P000899,PH002489,USED_NOT_REGISTERED,2020-03-31,,0.82
P000900,PH002490,REGISTERED,2020-11-09,,0.74
P000901,PH002491,REGISTERED,2021-02-26,,0.75
P000901,PH002492,REGISTERED,2020-11-30,,0.77
P000901,PH002493,USED_NOT_REGISTERED,2020-10-22,2020-12-01,0.91
P000901,PH002494,REGISTERED,2023-11-23,,0.87
P000901,PH002495,REGISTERED,2025-09-27,,0.97
P000902,PH002496,REGISTERED,2019-04-06,,0.73
P000903,PH002497,REGISTERED,2025-11-02,,0.76
P000903,PH002498,REGISTERED,2025-02-23,,0.9
P000904,PH002499,REGISTERED,2020-03-09,,0.83
P000904,PH002500,USED_NOT_REGISTERED,2023-10-10,2024-05-17,0.97
P000904,PH002501,USED_NOT_REGISTERED,2020-05-31,2021-03-18,0.9
P000905,PH002502,REGISTERED,2020-04-03,,0.84
P000906,PH002503,REGISTERED,2024-09-11,,0.81
P000907,PH002504,REGISTERED,2021-07-29,,0.92
P000907,PH002505,USED_NOT_REGISTERED,2024-08-23,,0.77
P000908,PH002506,REGISTERED,2020-01-10,,0.88
P000908,PH002507,USED_NOT_REGISTERED,2023-06-20,,0.78
P000908,PH002508,USED_NOT_REGISTERED,2025-11-02,2025-12-15,0.89
P000908,PH002509,USED_NOT_REGISTERED,2025-07-13,2025-08-12,0.86
P000909,PH002510,REGISTERED,2026-04-27,,0.78
P000910,PH002511,REGISTERED,2025-11-20,,0.94
P000910,PH002512,REGISTERED,2024-08-30,,0.97
P000910,PH002513,USED_NOT_REGISTERED,2020-02-14,2020-03-08,0.98
P000911,PH002514,REGISTERED,2026-06-10,,0.95
P000911,PH002515,REGISTERED,2021-06-29,,0.82
P000911,PH002516,USED_NOT_REGISTERED,2024-10-21,,0.82
P000912,PH002517,REGISTERED,2019-06-17,,0.94
P000912,PH002518,USED_NOT_REGISTERED,2022-08-08,,0.83
P000913,PH002519,REGISTERED,2023-03-31,,0.77
P000914,PH002520,REGISTERED,2023-03-04,,0.82
P000914,PH002521,USED_NOT_REGISTERED,2020-05-20,2020-12-15,0.78
P000915,PH002522,REGISTERED,2019-06-26,,0.76
P000915,PH002523,USED_NOT_REGISTERED,2019-09-13,,0.92
P000915,PH002524,USED_NOT_REGISTERED,2023-06-23,,0.78
P000916,PH002525,REGISTERED,2023-12-03,,0.95
P000916,PH002526,USED_NOT_REGISTERED,2025-02-27,,0.97
P000917,PH002527,REGISTERED,2018-10-28,,0.77
P000917,PH002528,REGISTERED,2024-03-13,,0.77
P000918,PH002529,REGISTERED,2020-01-19,,0.76
P000918,PH002530,USED_NOT_REGISTERED,2024-02-03,2024-10-27,0.89
P000918,PH002531,USED_NOT_REGISTERED,2022-11-27,2023-02-09,0.99
P000919,PH002532,REGISTERED,2023-01-19,,0.79
P000920,PH002533,REGISTERED,2020-09-08,,0.84
P000920,PH002534,USED_NOT_REGISTERED,2023-09-24,,0.88
P000921,PH002535,REGISTERED,2025-07-06,,0.73
P000922,PH002536,REGISTERED,2025-09-12,,0.94
P000922,PH002537,USED_NOT_REGISTERED,2026-03-31,,0.86
P000923,PH002538,REGISTERED,2018-06-17,,0.91
P000923,PH002539,USED_NOT_REGISTERED,2022-04-08,2022-12-29,0.88
P000923,PH002540,REGISTERED,2026-02-22,,0.88
P000924,PH002541,REGISTERED,2024-06-13,,0.75
P000924,PH002542,USED_NOT_REGISTERED,2026-02-18,,0.93
P000924,PH002543,REGISTERED,2023-12-09,,0.77
P000925,PH002544,REGISTERED,2024-12-11,,0.96
P000925,PH002545,REGISTERED,2025-08-19,,0.84
P000925,PH002546,USED_NOT_REGISTERED,2023-03-17,2023-06-30,0.8
P000925,PH002547,REGISTERED,2023-11-18,,0.73
P000926,PH002548,REGISTERED,2019-10-29,,0.85
P000926,PH002549,REGISTERED,2021-12-27,,0.91
P000926,PH002550,USED_NOT_REGISTERED,2023-06-25,2024-01-20,0.74
P000927,PH002551,REGISTERED,2023-07-25,,0.93
P000927,PH002552,USED_NOT_REGISTERED,2023-06-26,2024-06-07,0.96
P000927,PH002553,REGISTERED,2023-03-06,,0.76
P000927,PH002554,USED_NOT_REGISTERED,2023-12-22,,0.73
P000927,PH002555,REGISTERED,2026-05-08,,0.87
P000928,PH002556,REGISTERED,2021-12-03,,0.79
P000928,PH002557,USED_NOT_REGISTERED,2023-01-14,2023-03-21,0.97
P000929,PH002558,REGISTERED,2023-02-05,,0.81
P000929,PH002559,USED_NOT_REGISTERED,2026-06-18,,0.82
P000929,PH002560,REGISTERED,2021-02-17,,0.81
P000930,PH002561,REGISTERED,2023-02-17,,0.74
P000931,PH002562,REGISTERED,2020-03-10,,0.8
P000932,PH002563,REGISTERED,2018-09-07,,0.83
P000932,PH002564,USED_NOT_REGISTERED,2020-09-18,2021-05-04,0.73
P000932,PH002565,USED_NOT_REGISTERED,2025-07-16,2026-01-01,0.81
P000933,PH002566,REGISTERED,2020-11-24,,0.8
P000933,PH002567,REGISTERED,2018-12-08,,0.77
P000933,PH002568,REGISTERED,2025-08-08,,0.95
P000934,PH002569,REGISTERED,2022-05-05,,0.79
P000934,PH002570,REGISTERED,2024-07-31,,0.98
P000934,PH002571,REGISTERED,2026-01-28,,0.76
P000934,PH002572,USED_NOT_REGISTERED,2018-12-02,2019-12-28,0.83
P000935,PH002573,REGISTERED,2023-11-29,,0.73
P000936,PH002574,REGISTERED,2019-03-22,,0.85
P000936,PH002575,REGISTERED,2022-12-17,,0.94
P000936,PH002576,REGISTERED,2022-10-07,,0.83
P000936,PH002577,USED_NOT_REGISTERED,2021-07-10,2021-09-16,0.85
P000937,PH002578,REGISTERED,2019-07-17,,0.85
P000937,PH002579,REGISTERED,2021-12-11,,0.97
P000937,PH002580,USED_NOT_REGISTERED,2026-02-28,,0.89
P000938,PH002581,REGISTERED,2019-09-07,,0.73
P000939,PH002582,REGISTERED,2019-12-23,,0.75
P000939,PH002583,REGISTERED,2023-08-17,,0.73
P000940,PH002584,REGISTERED,2025-06-21,,0.95
P000940,PH002585,REGISTERED,2022-07-05,,0.84
P000941,PH002586,REGISTERED,2019-04-29,,0.81
P000941,PH002587,REGISTERED,2019-04-15,,0.86
P000942,PH002588,REGISTERED,2025-02-18,,0.98
P000942,PH002589,REGISTERED,2023-02-28,,0.93
P000942,PH002590,REGISTERED,2020-06-02,,0.8
P000942,PH002591,REGISTERED,2018-01-25,,0.92
P000943,PH002592,REGISTERED,2020-01-02,,0.8
P000943,PH002593,USED_NOT_REGISTERED,2018-08-28,2019-06-15,0.86
P000943,PH002594,REGISTERED,2025-11-07,,0.75
P000944,PH002595,REGISTERED,2026-04-07,,0.82
P000945,PH002596,REGISTERED,2023-03-31,,0.75
P000945,PH002597,REGISTERED,2025-07-08,,0.86
P000945,PH002598,REGISTERED,2020-01-27,,0.78
P000945,PH002599,REGISTERED,2023-08-28,,0.77
P000946,PH002600,REGISTERED,2024-07-20,,0.96
P000947,PH002601,REGISTERED,2019-08-31,,0.91
P000947,PH002602,USED_NOT_REGISTERED,2021-09-08,,0.8
P000947,PH002603,REGISTERED,2019-04-30,,0.93
P000947,PH002604,REGISTERED,2020-11-14,,0.79
P000948,PH002605,REGISTERED,2024-06-22,,0.89
P000949,PH002606,REGISTERED,2023-09-21,,0.87
P000949,PH002607,USED_NOT_REGISTERED,2018-03-12,2018-05-05,0.98
P000950,PH002608,REGISTERED,2020-09-05,,0.86
P000950,PH002609,REGISTERED,2023-11-30,,0.79
P000950,PH002610,REGISTERED,2025-10-29,,0.95
P000951,PH002611,REGISTERED,2020-04-16,,0.8
P000951,PH002612,REGISTERED,2020-09-22,,0.96
P000951,PH002613,USED_NOT_REGISTERED,2018-10-15,2019-10-25,0.88
P000952,PH002614,REGISTERED,2023-09-15,,0.83
P000952,PH002615,USED_NOT_REGISTERED,2021-04-04,2021-11-05,0.93
P000953,PH002616,REGISTERED,2018-06-17,,0.99
P000953,PH002617,USED_NOT_REGISTERED,2022-01-18,,0.94
P000953,PH002618,USED_NOT_REGISTERED,2020-09-03,2020-12-27,0.9
P000953,PH002619,USED_NOT_REGISTERED,2020-03-12,2021-01-26,0.86
P000954,PH002620,REGISTERED,2021-05-28,,0.88
P000955,PH002621,REGISTERED,2026-04-02,,0.72
P000955,PH002622,REGISTERED,2020-01-14,,0.87
P000955,PH002623,USED_NOT_REGISTERED,2025-03-30,,0.81
P000955,PH002624,REGISTERED,2019-08-05,,0.84
P000956,PH002625,REGISTERED,2023-03-07,,0.85
P000956,PH002626,REGISTERED,2021-04-18,,0.9
P000956,PH002627,REGISTERED,2025-12-20,,0.83
P000957,PH002628,REGISTERED,2026-03-06,,0.87
P000957,PH002629,REGISTERED,2018-07-21,,0.95
P000958,PH002630,REGISTERED,2019-05-01,,0.76
P000959,PH002631,REGISTERED,2018-08-17,,0.9
P000959,PH002632,REGISTERED,2022-08-03,,0.88
P000960,PH002633,REGISTERED,2024-04-12,,0.97
P000960,PH002634,REGISTERED,2023-06-09,,0.95
P000961,PH002635,REGISTERED,2018-05-20,,0.89
P000961,PH002636,REGISTERED,2025-11-16,,0.95
P000961,PH002637,REGISTERED,2024-07-25,,0.99
P000962,PH002638,REGISTERED,2020-10-20,,0.72
P000962,PH002639,REGISTERED,2022-06-02,,0.72
P000962,PH002640,USED_NOT_REGISTERED,2018-11-17,,0.81
P000962,PH002641,USED_NOT_REGISTERED,2026-03-30,2026-05-15,0.9
P000963,PH002642,REGISTERED,2021-03-03,,0.79
P000963,PH002643,USED_NOT_REGISTERED,2022-09-13,2023-09-27,0.73
P000963,PH002644,REGISTERED,2018-07-08,,0.76
